,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
1478,3475,3/22/2016 9:17,3,1,526,2,57,2,0,3.3,7.149981,51.122222,216.666078,20,0,20,1,0,0,0,20,0,,5.28,0,569,7.543209,2.651392,23.853721,#NAME?,1.692671,4.137204,14,7.498148,56.222222,53.558199,30,10,20,0.5,10,10,13,30,3,0.130435,5.6,0,2466,15.703503,1.910402,49.658836,#NAME?,1.503599,3.43272,1.5736,0.842792,0.710298,53.558199,3.372,1.124,2.248,0.5,1.124,1.124,1.4612,3.372,0.3372,0.130435,0.62944,0,31.154852,1.765074,1.910402,5.581653,#NAME?,1.503599,3.43272,76,10.456258,109.333333,13.758234,94,63,31,0.197452,68,73,86,94,18,0.116883,8.4,5,58744,76.644635,1.226439,242.371615,#NAME?,0.610391,1.990259,0,1,1,9,239
1479,3476,3/22/2016 9:27,3,1,526,3,57,2,1,44.1,47.901403,2294.544444,108.619962,108,0,108,1,0,31.5,100,108,100,1,42.7,31.5,40099,63.323771,1.705521,200.247347,0.318857,0.29639,1.346594,34.3,20.94994,438.9,61.078543,60,12,48,0.666667,13,34,58,60,45,0.633803,18.5,21,15715,39.642149,1.513541,125.359483,0.332271,0.111042,1.32931,3.85532,2.354773,5.544957,61.078543,6.744,1.3488,5.3952,0.666667,1.4612,3.8216,6.5192,6.744,5.058,0.633803,2.0794,2.3604,198.539538,4.455778,1.513541,14.090406,0.332271,0.111042,1.32931,99.4,7.720104,59.6,7.766704,110,91,19,0.094527,92,97.5,107,110,15,0.075377,6.8,5.5,99340,99.669454,1.103648,315.182487,0.386613,0.293665,1.440157,0,1,1,9,239
1480,3477,3/22/2016 9:37,3,1,526,4,57,2,0,1.5,3.24037,10.5,216.02469,10,0,10,1,0,0,1,10,1,1,2.2,0,117,3.420526,2.923527,10.816654,1.448496,2.086051,5.928865,15.5,6.416126,41.166667,41.394358,26,10,16,0.444444,11,12.5,24,26,13,0.371429,5.5,1.5,2773,16.652327,1.561343,52.659282,1.838146,0.830087,1.818939,1.7422,0.721173,0.52009,41.394358,2.9224,1.124,1.7984,0.444444,1.2364,1.405,2.6976,2.9224,1.4612,0.371429,0.6182,0.1686,35.033416,1.871722,1.561343,5.918903,1.838146,0.830087,1.818939,84.1,4.483302,20.1,5.330918,95,80,15,0.085714,81,82.5,85,95,4,0.024096,3.14,1.5,70909,84.207482,1.128166,266.287439,-0.522158,1.56837,4.539509,0,1,1,9,239
1481,3478,3/22/2016 9:47,3,1,526,5,57,2,0,2.8,4.91709,24.177778,175.610371,14,0,14,1,0,0,6,14,6,1,3.92,0,296,5.440588,2.573251,17.204651,1.439434,1.403514,3.590614,15.1,7.593126,57.655556,50.2856,28,10,18,0.473684,10,11,24,28,14,0.411765,6.54,1,2799,16.730212,1.673619,52.905576,1.177641,0.9121,1.917725,1.69724,0.853467,0.728406,50.2856,3.1472,1.124,2.0232,0.473684,1.124,1.2364,2.6976,3.1472,1.5736,0.411765,0.735096,0.1124,35.361894,1.880476,1.673619,5.946587,1.177641,0.9121,1.917725,80.4,5.399588,29.155556,6.715906,89,73,16,0.098765,77,79.5,84,89,7,0.043478,4.28,4,64904,80.563019,1.104725,254.762635,#NAME?,0.098561,1.99261,0,1,1,9,239
1482,3482,3/22/2016 10:45,3,1,527,2,63,2,1,46.7,47.048556,2213.566667,100.746374,117,0,117,1,0,40,96,117,96,1,38.64,40,41731,64.599536,1.811159,204.281668,#NAME?,0.424416,1.644734,37.1,20.129856,405.211111,54.258373,64,11,53,0.706667,15,35,58,64,43,0.589041,16.32,21,17411,41.72649,1.533798,131.950748,#NAME?,0.028759,1.6134,4.17004,2.262596,5.11934,54.258373,7.1936,1.2364,5.9572,0.706667,1.686,3.934,6.5192,7.1936,4.8332,0.589041,1.834368,2.3604,219.966395,4.690058,1.533798,14.831264,#NAME?,0.028759,1.6134,103.9,10.867382,118.1,10.459463,114,82,32,0.163265,94,108.5,110,114,16,0.078431,8.94,3,109015,104.410249,1.091847,330.174196,#NAME?,-1.014048,2.554519,0,1,1,10,239
1483,3483,3/22/2016 10:55,3,1,527,3,63,2,0,5.777778,11.377365,129.444444,196.91594,34,0,34,1,0,0,7.5,34,7.5,1,7.703704,0,1336,12.183778,2.790596,36.551334,0.125325,1.941152,5.392972,18.333333,11.640447,135.5,63.493346,40,10,30,0.6,10,12,30,40,20,0.5,10,2,4109,21.367161,1.872032,64.101482,0.644751,0.900146,2.129321,2.060667,1.308386,1.711874,63.493346,4.496,1.124,3.372,0.6,1.124,1.3488,3.372,4.496,2.248,0.5,1.124,0.2248,51.91212,2.401669,1.872032,7.205007,0.644751,0.900146,2.129321,91.111111,11.384688,129.611111,12.495389,108,78,30,0.16129,81.25,87,100.75,108,19.5,0.107143,10.123457,9,75748,91.741182,1.177225,275.223546,1.373598,0.222413,1.441924,0,1,1,10,239
1484,3484,3/22/2016 11:05,3,1,527,4,63,2,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,-0.359268,2.666667,8.111111,12.2,4.91709,24.177778,40.304019,26,10,16,0.444444,10,10.5,12,26,2,0.090909,2.76,0.5,1706,13.061393,1.990599,41.303753,-0.205318,2.53323,7.685081,1.37128,0.552681,0.305456,40.304019,2.9224,1.124,1.7984,0.444444,1.124,1.1802,1.3488,2.9224,0.2248,0.090909,0.310224,0.0562,21.553195,1.468101,1.990599,4.642542,-0.205318,2.53323,7.685081,81.7,5.735852,32.9,7.020627,88,74,14,0.08642,75,83,88,88,13,0.079755,4.76,5,67045,81.881011,1.07473,258.930493,#NAME?,-0.275715,1.57809,0,1,1,11,239
1485,3485,3/22/2016 11:15,3,1,527,5,63,2,0,14.3,26.812311,718.9,187.498676,71,0,71,1,0,0,15,71,15,1,20.02,0,8515,29.180473,2.433134,92.276758,0.676063,1.456286,3.332988,18.4,13.484147,181.822222,73.283408,46,10,36,0.642857,10,11,26,46,16,0.444444,10.96,1,5022,22.409819,2.052672,70.866071,0.860026,1.220538,2.833602,2.06816,1.515618,2.297098,73.283408,5.1704,1.124,4.0464,0.642857,1.124,1.2364,2.9224,5.1704,1.7984,0.444444,1.231904,0.1124,63.446743,2.518864,2.052672,7.965346,0.860026,1.220538,2.833602,78.6,9.605554,92.266667,12.220807,100,69,31,0.183432,72,75.5,85,100,13,0.082803,7.24,5,62610,79.126481,1.263799,250.219903,#NAME?,1.121578,3.417375,0,1,1,11,239
1486,3487,3/22/2016 11:35,3,1,527,7,63,2,0,10.3,17.626054,310.677778,171.126737,48,0,48,1,0,0,23,48,23,1,14.42,0,3857,19.639246,2.444086,62.10475,#NAME?,1.244789,3.001471,17.3,11.126046,123.788889,64.312402,36,10,26,0.565217,10,11,32,36,22,0.52381,9.62,1,4107,20.265735,1.776397,64.08588,#NAME?,0.900217,1.867181,1.94452,1.250568,1.563919,64.312402,4.0464,1.124,2.9224,0.565217,1.124,1.2364,3.5968,4.0464,2.4728,0.52381,1.081288,0.1124,51.886852,2.277869,1.776397,7.203253,#NAME?,0.900217,1.867181,79.1,9.326783,86.988889,11.791129,96,69,27,0.163636,70,78.5,82,96,12,0.078947,6.92,6.5,63351,79.593341,1.206131,251.696246,#NAME?,0.702463,2.345668,0,1,1,11,239
1487,3489,3/22/2016 11:55,3,1,527,9,63,2,0,20.9,34.439803,1186.1,164.783744,85,0,85,1,0,0,37,85,37,1,27.86,0,15043,38.785306,2.191552,122.649908,#NAME?,1.194212,2.661733,22.7,16.977436,288.233333,74.790467,52,10,42,0.677419,10,12,34,52,24,0.545455,14.24,2,7747,27.833433,1.868257,88.017044,#NAME?,0.878817,2.129862,2.55148,1.908264,3.641471,74.790467,5.8448,1.124,4.7208,0.677419,1.124,1.3488,3.8216,5.8448,2.6976,0.545455,1.600576,0.2248,97.873739,3.128478,1.868257,9.893116,#NAME?,0.878817,2.129862,85.3,12.64955,160.011111,14.829484,103,68,35,0.204678,72,86.5,93,103,21,0.127273,10.04,10.5,74201,86.140002,1.195728,272.398605,-2.375929,-0.060605,1.794138,0,1,1,11,239
1488,3490,3/22/2016 12:05,3,1,527,10,63,2,1,28.9,32.871636,1080.544444,113.742685,84,0,84,1,0,21,46,84,46,1,27.3,21,18077,42.517055,1.975678,134.450734,0.322659,0.637199,1.965838,28.8,15.746605,247.955556,54.67571,52,12,40,0.625,13,31,40,52,27,0.509434,13.2,18,10526,32.443798,1.602772,102.596296,-0.250583,0.189851,1.592067,3.23712,1.769918,3.132611,54.67571,5.8448,1.3488,4.496,0.625,1.4612,3.4844,4.496,5.8448,3.0348,0.509434,1.48368,2.0232,132.982958,3.646683,1.602772,11.531824,-0.250583,0.189851,1.592067,97.2,6.390966,40.844444,6.575068,106,85,21,0.109948,94,96.5,102,106,8,0.040816,5.04,5,94846,97.388911,1.08842,307.970778,1.478133,-0.361923,2.389782,0,1,1,12,239
1489,3491,3/22/2016 12:15,3,1,527,11,63,2,0,1.5,3.24037,10.5,216.02469,9,0,9,1,0,0,0,9,0,,2.4,0,117,3.420526,2.631174,10.816654,#NAME?,1.672972,4.047619,16.3,7.81807,61.122222,47.963621,32,10,22,0.52381,13,13,13,32,0,0,5.88,0,3207,17.908099,1.786901,56.630381,#NAME?,1.455786,3.251389,1.83212,0.878751,0.772203,47.963621,3.5968,1.124,2.4728,0.52381,1.4612,1.4612,1.4612,3.5968,0,0,0.660912,0,40.516468,2.01287,1.786901,6.365255,#NAME?,1.455786,3.251389,97.1,6.17252,38.1,6.356869,106,87,19,0.098446,93,97,100,106,7,0.036269,4.9,3.5,94627,97.27641,1.089678,307.615019,#NAME?,0.050858,2.114092,0,1,1,12,239
1490,3492,3/22/2016 12:25,3,1,527,12,63,2,0,18.6,37.609691,1414.488889,202.202642,114,0,114,1,0,0,12,114,12,1,26.36,0,16190,40.236799,2.833227,127.239931,#NAME?,1.926541,5.265904,23.2,17.491585,305.955556,75.394764,64,10,54,0.72973,12,13,28,64,16,0.4,13.44,2.5,8136,28.523674,2.24375,90.199778,#NAME?,1.404494,3.893889,2.60768,1.966054,3.865369,75.394764,7.1936,1.124,6.0696,0.72973,1.3488,1.4612,3.1472,7.1936,1.7984,0.4,1.510656,0.281,102.788271,3.206061,2.24375,10.138455,#NAME?,1.404494,3.893889,92.4,10.689559,114.266667,11.568787,116,77,39,0.202073,88,93,96,116,8,0.043478,7.2,4.5,86406,92.954828,1.247918,293.948975,#NAME?,0.737489,3.704255,0,1,1,12,239
1491,3493,3/22/2016 12:35,3,1,527,13,63,2,1,17.1,32.412103,1050.544444,189.544464,101,0,101,1,0,0,23,101,23,1,22.54,0,12379,35.183803,2.870639,111.260955,#NAME?,1.966699,5.632311,37.8,13.130118,172.4,34.735762,60,10,50,0.714286,33,36.5,44,60,11,0.142857,8.96,5.5,15840,39.799497,1.507557,125.857062,0.802602,-0.458884,3.600706,4.24872,1.475825,2.17806,34.735762,6.744,1.124,5.62,0.714286,3.7092,4.1026,4.9456,6.744,1.2364,0.142857,1.007104,0.6182,200.118758,4.473464,1.507557,14.146334,0.802602,-0.458884,3.600706,110.8,16.253547,264.177778,14.669266,124,80,44,0.215686,113,118,120,124,7,0.030043,12.12,3,125144,111.867779,1.108451,353.756979,#NAME?,-1.373037,3.087357,0,1,1,12,239
1492,3496,3/22/2016 13:05,3,1,527,16,63,2,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,#NAME?,2.666667,8.111111,12.7,4.831609,23.344444,38.044164,26,10,16,0.444444,10,11.5,13,26,3,0.130435,2.78,1.5,1823,13.501852,1.925662,42.696604,#NAME?,2.355445,7.138664,1.42748,0.543073,0.294928,38.044164,2.9224,1.124,1.7984,0.444444,1.124,1.2926,1.4612,2.9224,0.3372,0.130435,0.312472,0.1686,23.031344,1.517608,1.925662,4.799098,#NAME?,2.355445,7.138664,84,2.160247,4.666667,2.571722,87,81,6,0.035714,82,83.5,86,87,4,0.02381,1.8,1.5,70602,84.024996,1.035406,265.710369,#NAME?,0.209121,1.666667,0,1,1,13,239
1493,3497,3/22/2016 13:15,3,1,527,17,63,2,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,#NAME?,2.666667,8.111111,12,4.944132,24.444444,41.201103,26,10,16,0.444444,10,10.5,11,26,1,0.047619,2.8,0.5,1660,12.884099,2.017991,40.743098,#NAME?,2.616554,7.954545,1.3488,0.55572,0.308825,41.201103,2.9224,1.124,1.7984,0.444444,1.124,1.1802,1.2364,2.9224,0.1124,0.047619,0.31472,0.0562,20.972042,1.448173,2.017991,4.579524,#NAME?,2.616554,7.954545,81.6,2.319004,5.377778,2.841916,87,79,8,0.048193,80,81.5,82,87,2,0.012346,1.6,1,66634,81.629651,1.065789,258.135623,#NAME?,1.133734,4.065774,0,1,1,13,239
1494,3498,3/22/2016 13:25,3,1,527,18,63,2,0,1.7,3.772709,14.233333,221.92406,11,0,11,1,0,0,0,11,0,,2.72,0,157,3.962323,2.77615,12.529964,0.796142,1.842073,4.807681,14.4,6.719788,45.155556,46.665197,28,10,18,0.473684,11,11.5,13,28,2,0.083333,5.04,1,2480,15.748016,1.778002,49.799598,0.727138,1.450405,3.241523,1.61856,0.755304,0.570484,46.665197,3.1472,1.124,2.0232,0.473684,1.2364,1.2926,1.4612,3.1472,0.2248,0.083333,0.566496,0.1124,31.331725,1.770077,1.778002,5.597475,0.727138,1.450405,3.241523,86.4,8.50098,72.266667,9.839098,99,74,25,0.144509,81,86.5,93,99,12,0.068966,6.6,6,75300,86.775573,1.140874,274.408455,#NAME?,0.110362,1.933268,0,1,1,13,239
1495,3506,3/22/2016 16:35,3,1,530,1,57,2,0,4,8.013877,64.222222,200.346921,25,0,25,1,0,0,7,25,7,1,5.6,0,738,8.590693,2.910126,27.166155,-0.24404,2.026252,5.885047,17.3,7.008725,49.122222,40.51286,30,13,17,0.395349,13,13,26,30,13,0.333333,6.02,0,3435,18.533753,1.618668,58.608873,-0.094314,0.955534,2.039656,1.94452,0.787781,0.620598,40.51286,3.372,1.4612,1.9108,0.395349,1.4612,1.4612,2.9224,3.372,1.4612,0.333333,0.676648,0,43.396966,2.083194,1.618668,6.587637,-0.094314,0.955534,2.039656,90.3,2.710064,7.344444,3.001178,96,87,9,0.04918,88,90,92,96,4,0.022222,1.96,2,81607,90.336593,1.062692,285.669389,-0.5373,0.654574,3.061737,0,1,1,16,239
1496,3507,3/22/2016 16:45,3,1,530,2,57,2,0,2.1,4.433459,19.655556,211.117078,11,0,11,1,0,0,0,11,0,,3.36,0,221,4.701064,2.339896,14.866069,-0.464616,1.51058,3.299337,14.7,6.019413,36.233333,40.948388,26,11,15,0.405405,11,12.5,13,26,2,0.083333,4.52,1.5,2487,15.770225,1.648677,49.869831,-0.801867,1.422383,3.144344,1.65228,0.676582,0.457763,40.948388,2.9224,1.2364,1.686,0.405405,1.2364,1.405,1.4612,2.9224,0.2248,0.083333,0.508048,0.1686,31.420161,1.772573,1.648677,5.605369,-0.801867,1.422383,3.144344,84.7,2.311805,5.344444,2.729404,87,81,6,0.035714,82,85.5,87,87,5,0.029586,1.96,1.5,71789,84.72839,1.02681,267.934694,#NAME?,-0.468663,1.658088,0,1,1,16,239
1497,3508,3/22/2016 16:55,3,1,530,3,57,2,0,5.4,7.560129,57.155556,140.002395,24,0,24,1,0,3,8,24,8,1,5.4,3,806,8.97775,2.673276,28.390139,#NAME?,1.54934,4.692243,19.9,7.430418,55.211111,37.338784,30,13,17,0.395349,13,18.5,26,30,13,0.333333,6.9,5.5,4457,21.111608,1.421019,66.760767,#NAME?,0.126211,1.178408,2.23676,0.835179,0.697524,37.338784,3.372,1.4612,1.9108,0.395349,1.4612,2.0794,2.9224,3.372,1.4612,0.333333,0.77556,0.6182,56.308668,2.372945,1.421019,7.50391,#NAME?,0.126211,1.178408,89.3,5.100109,26.011111,5.711208,96,80,16,0.090909,85,90,93,96,8,0.044944,4.04,4,79979,89.430979,1.073454,282.805587,0.432016,-0.421978,2.176176,0,1,1,16,239
1498,3509,3/22/2016 17:05,3,1,530,4,57,2,0,20.6,29.564243,874.044444,143.515741,85,0,85,1,0,3.5,44,85,44,1,23.44,3.5,12110,34.799425,2.442569,110.045445,-2.363479,1.174322,3.099883,24.9,14.410259,207.655556,57.872525,52,13,39,0.6,13,18.5,38,52,25,0.490196,12.08,5.5,8069,28.405985,1.8306,89.827613,1.234332,0.67711,2.066375,2.79876,1.619713,2.62347,57.872525,5.8448,1.4612,4.3836,0.6,1.4612,2.0794,4.2712,5.8448,2.81,0.490196,1.357792,0.6182,101.941809,3.192833,1.8306,10.096624,1.234332,0.67711,2.066375,96.4,8.682038,75.377778,9.006263,106,81,25,0.13369,89,98,104,106,15,0.07772,7.4,7,93608,96.751227,1.095593,305.954245,#NAME?,-0.403877,1.876364,0,1,1,17,239
1499,3510,3/22/2016 17:15,3,1,530,5,57,2,1,3.4,3.747592,14.044444,110.223289,11,0,11,1,0,3,6,11,6,1,3,3,242,4.91935,2.236068,15.556349,#NAME?,0.764775,2.559005,20.7,7.674634,58.9,37.075524,32,11,21,0.488372,13,24,26,32,13,0.333333,6.76,6,4815,21.943108,1.458317,69.390201,#NAME?,-0.102509,1.491139,2.32668,0.862629,0.744128,37.075524,3.5968,1.2364,2.3604,0.488372,1.4612,2.6976,2.9224,3.5968,1.4612,0.333333,0.759824,0.6744,60.831554,2.466405,1.458317,7.799459,#NAME?,-0.102509,1.491139,91.2,6.924995,47.955556,7.593196,104,81,23,0.124324,87,90.5,96,104,9,0.04918,5.8,4.5,83606,91.436317,1.137404,289.147021,#NAME?,0.326213,2.24741,0,1,1,17,239
1500,3511,3/22/2016 17:25,3,1,530,6,57,2,0,2.1,6.640783,44.1,316.227766,21,0,21,1,0,0,0,21,0,,3.78,0,441,6.640783,3.162278,21,-0.359268,2.666667,8.111111,13.6,5.872724,34.488889,43.181795,30,10,20,0.5,11,12,13,30,2,0.083333,3.28,1,2160,14.696938,2.041241,46.4758,-0.308197,2.479037,7.549823,1.52864,0.660094,0.435724,43.181795,3.372,1.124,2.248,0.5,1.2364,1.3488,1.4612,3.372,0.2248,0.083333,0.368672,0.1124,27.288922,1.651936,2.041241,5.22388,-0.308197,2.479037,7.549823,83.3,8.300602,68.9,9.964709,93,67,26,0.1625,80,85.5,90,93,10,0.058824,6.24,5,70009,83.671381,1.111491,264.592139,#NAME?,-0.838686,2.639952,0,1,1,17,239
1501,3512,3/22/2016 17:35,3,1,530,7,57,2,0,3.7,5.143496,26.455556,139.013417,13,0,13,1,0,0,7,13,7,1,4.44,0,375,6.123724,2.122891,19.364917,2.377629,0.806975,2.044644,18,8.246211,68,45.812285,28,10,18,0.473684,11,13,28,28,17,0.435897,7.6,2.5,3852,19.626513,1.426642,62.064483,1.615035,0.385989,1.215879,2.0232,0.926874,0.859096,45.812285,3.1472,1.124,2.0232,0.473684,1.2364,1.4612,3.1472,3.1472,1.9108,0.435897,0.85424,0.281,48.665244,2.20602,1.426642,6.976048,1.615035,0.385989,1.215879,85.7,8.165646,66.677778,9.528175,95,69,26,0.158537,81,87.5,92,95,11,0.063584,6.56,5.5,74045,86.049404,1.104017,272.112109,#NAME?,-0.765936,2.651119,0,1,1,17,239
1502,3513,3/22/2016 17:45,3,1,530,8,57,2,1,38.7,44.307135,1963.122222,114.488721,115,0,115,1,0,19.5,77,115,77,1,36.44,19.5,32645,57.135803,2.012748,180.679274,1.218688,0.758179,1.988432,37.5,24.042786,578.055556,64.114096,72,10,62,0.756098,12,32,60,72,48,0.666667,20.8,21.5,19265,43.891913,1.640393,138.798415,1.366626,0.171661,1.43058,4.215,2.702409,7.303015,64.114096,8.0928,1.124,6.9688,0.756098,1.3488,3.5968,6.744,8.0928,5.3952,0.666667,2.33792,2.4166,243.389386,4.933451,1.640393,15.600942,1.366626,0.171661,1.43058,101.4,25.043074,627.155556,24.697312,142,68,74,0.352381,80,101.5,115,142,35,0.179487,20.6,17.5,108464,104.146051,1.36347,329.338731,0.577757,0.206519,1.883888,0,1,1,17,239
1503,3514,3/22/2016 17:55,3,1,530,9,57,2,0,5.3,11.470251,131.566667,216.419837,32,0,32,1,0,0,0,32,0,,8.48,0,1465,12.103718,2.643816,38.275318,-0.575405,1.685148,4.103023,18.8,9.90847,98.177778,52.704628,36,12,24,0.5,13,13,30,36,17,0.395349,8.52,0.5,4418,21.019039,1.712733,66.468037,-0.07004,0.933348,1.97054,2.11312,1.113712,1.240354,52.704628,4.0464,1.3488,2.6976,0.5,1.4612,1.4612,3.372,4.0464,1.9108,0.395349,0.957648,0.0562,55.815952,2.36254,1.712733,7.471007,-0.07004,0.933348,1.97054,95.6,10.286993,105.822222,10.760453,104,70,34,0.195402,92,99.5,103,104,11,0.05641,7.28,4,92346,96.096826,1.082242,303.884847,#NAME?,-1.659731,4.893769,0,1,1,17,239
1504,3515,3/22/2016 19:26,3,1,532,1,20,1,1,34.2,33.96665,1153.733333,99.317691,70,0,70,1,0,33.5,69,70,69,1,31.8,33.5,22080,46.98936,1.489699,148.593405,#NAME?,0.01049,1.079175,31.2,16.294512,265.511111,52.225999,50,13,37,0.587302,13,38,44,50,31,0.54386,14.56,10,12124,34.819535,1.435976,110.109037,#NAME?,-0.214835,1.21241,3.50688,1.831503,3.354404,52.225999,5.62,1.4612,4.1588,0.587302,1.4612,4.2712,4.9456,5.62,3.4844,0.54386,1.636544,1.124,153.171706,3.913716,1.435976,12.376256,#NAME?,-0.214835,1.21241,102,5.142416,26.444444,5.041585,111,95,16,0.07767,98,102,106,111,8,0.039216,4.2,4,104278,102.1166,1.086993,322.921043,#NAME?,0.237708,2.029165,0,1,2,19,239
1505,3516,3/22/2016 19:36,3,1,532,2,20,1,0,9.7,21.265778,452.233333,219.234829,67,0,67,1,0,0,9,67,9,1,13.72,0,5011,22.385263,2.993041,70.788417,#NAME?,2.230928,6.554664,19.4,11.568156,133.822222,59.629668,44,12,32,0.571429,12,13,30,44,18,0.428571,9.56,1,4968,22.289011,1.974067,70.484041,#NAME?,1.196431,2.893706,2.18056,1.300261,1.690678,59.629668,4.9456,1.3488,3.5968,0.571429,1.3488,1.4612,3.372,4.9456,2.0232,0.428571,1.074544,0.1124,62.76452,2.505285,1.974067,7.922406,#NAME?,1.196431,2.893706,94.1,5.384133,28.988889,5.721714,102,87,15,0.079365,89,94.5,98,102,9,0.048128,4.3,5,88809,94.238527,1.08236,298.008389,-2.442808,0.266179,1.792224,0,1,2,19,239
1506,3517,3/22/2016 19:46,3,1,532,3,20,1,0,2.5,4.089281,16.722222,163.571255,10,0,10,1,0,0,7,10,7,1,3.5,0,213,4.615192,2.166757,14.59452,#NAME?,0.97627,2.102681,17.5,7.849275,61.611111,44.852997,32,12,20,0.454545,13,13,26,32,13,0.333333,6.7,0.5,3617,19.018412,1.68258,60.1415,#NAME?,0.976491,2.129007,1.967,0.882258,0.77838,44.852997,3.5968,1.3488,2.248,0.454545,1.4612,1.4612,2.9224,3.5968,1.4612,0.333333,0.75308,0.0562,45.69631,2.13767,1.68258,6.759905,#NAME?,0.976491,2.129007,96.1,5.743595,32.988889,5.976686,102,85,17,0.090909,94,96,101,102,7,0.035897,4.32,5,92649,96.254351,1.059692,304.382982,0.00307,-0.673819,2.418527,0,1,2,19,239
1507,3518,3/22/2016 19:56,3,1,532,4,20,1,1,60.1,45.569117,2076.544444,75.822158,109,0,109,1,9,80.5,97,109,88,0.830189,40.68,27.5,54809,74.033101,1.472314,234.11322,#NAME?,-0.34382,1.371425,42.2,18.7664,352.177778,44.470143,62,13,49,0.653333,30,51,56,62,26,0.302326,16.16,10,20978,45.801747,1.35366,144.83784,#NAME?,-0.587632,1.808839,4.74328,2.109343,4.44933,44.470143,6.9688,1.4612,5.5076,0.653333,3.372,5.7324,6.2944,6.9688,2.9224,0.302326,1.816384,1.124,265.031017,5.148116,1.35366,16.279773,#NAME?,-0.587632,1.808839,102.1,6.590397,43.433333,6.454845,116,93,23,0.110048,99,101.5,103,116,4,0.019802,4.52,2,104635,102.291251,1.134017,323.473337,2.395528,0.762574,3.21395,0,1,2,19,239
1508,3519,3/22/2016 20:06,3,1,532,5,20,1,1,7.1,9.938142,98.766667,139.973831,30,0,30,1,0,4,8,30,8,1,7.14,4,1393,11.802542,2.541825,37.322915,-0.419132,1.456006,3.865258,31.4,9.935347,98.711111,31.641231,44,15,29,0.491525,26,34.5,38,44,12,0.1875,7.72,4.5,10748,32.784143,1.342112,103.672561,1.11291,-0.699426,2.268009,3.52936,1.116733,1.247092,31.641231,4.9456,1.686,3.2596,0.491525,2.9224,3.8778,4.2712,4.9456,1.3488,0.1875,0.867728,0.5058,135.787652,3.684938,1.342112,11.652796,1.11291,-0.699426,2.268009,111.5,2.758824,7.611111,2.474282,116,108,8,0.035714,109,111,113,116,4,0.018018,2.2,2,124391,111.530713,1.040072,352.691083,#NAME?,0.217535,1.938569,0,1,2,20,239
1509,3520,3/22/2016 20:16,3,1,532,6,20,1,0,6.3,12.789318,163.566667,203.005055,40,0,40,1,0,0,10,40,10,1,8.82,0,1869,13.671137,2.925872,43.231933,#NAME?,2.064488,6.012802,20.2,12.327025,151.955556,61.024878,40,12,28,0.538462,12,13,36,40,24,0.5,10.68,1,5448,23.340951,1.713726,73.810568,#NAME?,0.887831,1.821691,2.27048,1.385558,1.91977,61.024878,4.496,1.3488,3.1472,0.538462,1.3488,1.4612,4.0464,4.496,2.6976,0.5,1.200432,0.1124,68.828724,2.623523,1.713726,8.296308,#NAME?,0.887831,1.821691,93.3,8.895067,79.122222,9.533834,109,84,25,0.129534,88,91.5,93,109,5,0.027624,6.28,2.5,87761,93.680841,1.163525,296.244831,#NAME?,0.987138,2.709877,0,1,2,20,239
1510,3525,3/23/2016 2:04,4,1,539,2,63,2,0,6.8,14.459138,209.066667,212.63438,38,0,38,1,0,0,0,38,0,,10.88,0,2344,15.310127,2.482017,48.414874,#NAME?,1.563067,3.543064,17.1,10.016098,100.322222,58.573673,38,12,26,0.52,12,12.5,13,38,1,0.04,7.56,0.5,3827,19.56272,1.94247,61.862751,#NAME?,1.525286,3.392992,1.92204,1.125809,1.267447,58.573673,4.2712,1.3488,2.9224,0.52,1.3488,1.405,1.4612,4.2712,0.1124,0.04,0.849744,0.0562,48.3494,2.19885,1.94247,6.953373,#NAME?,1.525286,3.392992,98.9,6.967384,48.544444,7.044878,108,91,17,0.085427,92,97.5,106,108,14,0.070707,6.1,6,98249,99.120634,1.089581,313.446965,#NAME?,0.169705,1.299173,0,2,3,2,239
